"Category1","Category2","Category3","Date","Value"
"C","A","B",2015-07-01,84613
"C","A","B",2015-08-01,88388
"C","A","B",2015-09-01,121820
"C","A","B",2015-10-01,90026
"C","A","B",2015-11-01,100799
"C","A","B",2015-12-01,229957
"C","A","B",2016-01-01,100967
"C","A","B",2016-02-01,93853
"C","A","B",2016-03-01,104026
"C","A","B",2016-04-01,78100
"C","A","B",2016-05-01,71846
"C","A","B",2016-06-01,92875
"C","A","B",2016-07-01,75719
"C","A","B",2016-08-01,74202
"C","A","C",2010-12-01,0
"C","A","C",2011-01-01,0
"C","A","C",2011-02-01,0
"C","A","C",2011-03-01,0
"C","A","C",2011-04-01,0
"C","A","C",2011-05-01,0
"C","A","C",2011-06-01,0
"C","A","C",2011-07-01,0
"C","A","C",2011-08-01,0
"C","A","C",2011-09-01,0
"C","A","C",2011-10-01,0
"C","A","C",2011-11-01,0
"C","A","C",2011-12-01,0
"C","A","C",2012-01-01,0
"C","A","C",2012-02-01,0
"C","A","C",2012-03-01,0
"C","A","C",2012-04-01,0
"C","A","C",2012-05-01,0
"C","A","C",2012-06-01,0
"C","A","C",2012-07-01,0
"C","A","C",2012-08-01,0
"C","A","C",2012-09-01,0
"C","A","C",2012-10-01,0
"C","A","C",2012-11-01,0
"C","A","C",2012-12-01,0
"C","A","C",2013-01-01,64108
"C","A","C",2013-02-01,51787
"C","A","C",2013-03-01,51711
"C","A","C",2013-04-01,36274
"C","A","C",2013-05-01,33766
"C","A","C",2013-06-01,43359
"C","A","C",2013-07-01,30564
"C","A","C",2013-08-01,33601
"C","A","C",2013-09-01,44961
"C","A","C",2013-10-01,34966
"C","A","C",2013-11-01,38227
"C","A","C",2013-12-01,90389
"C","A","C",2014-01-01,41195
"C","A","C",2014-02-01,34533
"C","A","C",2014-03-01,35765
"C","A","C",2014-04-01,26713
"C","A","C",2014-05-01,26175
"C","A","C",2014-06-01,33866
"C","A","C",2014-07-01,29768
"C","A","C",2014-08-01,28427
"C","A","C",2014-09-01,35298
"C","A","C",2014-10-01,28788
"C","A","C",2014-11-01,37793
"C","A","C",2014-12-01,76128
"C","A","C",2015-01-01,36836
"C","A","C",2015-02-01,30143
"C","A","C",2015-03-01,31556
"C","A","C",2015-04-01,21463
"C","A","C",2015-05-01,21286
"C","A","C",2015-06-01,26018
"C","A","C",2015-07-01,21022
"C","A","C",2015-08-01,20191
"C","A","C",2015-09-01,26539
"C","A","C",2015-10-01,19696
"C","A","C",2015-11-01,22884
"C","A","C",2015-12-01,67046
"C","A","C",2016-01-01,22934
"C","A","C",2016-02-01,22744
"C","A","C",2016-03-01,28501
"C","A","C",2016-04-01,18058
"C","A","C",2016-05-01,17417
"C","A","C",2016-06-01,23472
"C","A","C",2016-07-01,20670
"C","A","C",2016-08-01,17054
"C","A","E",2010-12-01,0
"C","A","E",2011-01-01,0
"C","A","E",2011-02-01,0
"C","A","E",2011-03-01,0
"C","A","E",2011-04-01,0
"C","A","E",2011-05-01,0
"C","A","E",2011-06-01,0
"C","A","E",2011-07-01,0
"C","A","E",2011-08-01,0
"C","A","E",2011-09-01,0
"C","A","E",2011-10-01,0
"C","A","E",2011-11-01,0
"C","A","E",2011-12-01,0
"C","A","E",2012-01-01,0
"C","A","E",2012-02-01,0
"C","A","E",2012-03-01,0
"C","A","E",2012-04-01,0
"C","A","E",2012-05-01,0
"C","A","E",2012-06-01,0
"C","A","E",2012-07-01,0
"C","A","E",2012-08-01,0
"C","A","E",2012-09-01,0
"C","A","E",2012-10-01,0
"C","A","E",2012-11-01,0
"C","A","E",2012-12-01,0
"C","A","E",2013-01-01,230593
"C","A","E",2013-02-01,230565
"C","A","E",2013-03-01,271495
"C","A","E",2013-04-01,191284
"C","A","E",2013-05-01,167512
"C","A","E",2013-06-01,216542
"C","A","E",2013-07-01,157970
"C","A","E",2013-08-01,178106
"C","A","E",2013-09-01,235041
"C","A","E",2013-10-01,178794
"C","A","E",2013-11-01,195927
"C","A","E",2013-12-01,283975
"C","A","E",2014-01-01,195153
"C","A","E",2014-02-01,186083
"C","A","E",2014-03-01,211992
"C","A","E",2014-04-01,155898
"C","A","E",2014-05-01,154012
"C","A","E",2014-06-01,183010
"C","A","E",2014-07-01,150736
"C","A","E",2014-08-01,162405
"C","A","E",2014-09-01,204666
"C","A","E",2014-10-01,157237
"C","A","E",2014-11-01,165683
"C","A","E",2014-12-01,245512
"C","A","E",2015-01-01,154059
"C","A","E",2015-02-01,154171
"C","A","E",2015-03-01,190733
"C","A","E",2015-04-01,151655
"C","A","E",2015-05-01,122569
"C","A","E",2015-06-01,153199
"C","A","E",2015-07-01,129037
"C","A","E",2015-08-01,128713
"C","A","E",2015-09-01,177634
"C","A","E",2015-10-01,145668
"C","A","E",2015-11-01,160338
"C","A","E",2015-12-01,255874
"C","A","E",2016-01-01,141625
"C","A","E",2016-02-01,148844
"C","A","E",2016-03-01,180057
"C","A","E",2016-04-01,138578
"C","A","E",2016-05-01,129570
"C","A","E",2016-06-01,175555
"C","A","E",2016-07-01,125870
"C","A","E",2016-08-01,130923
"C","A","I",2010-12-01,0
"C","A","I",2011-01-01,0
"C","A","I",2011-02-01,0
"C","A","I",2011-03-01,0
"C","A","I",2011-04-01,0
"C","A","I",2011-05-01,0
"C","A","I",2011-06-01,0
"C","A","I",2011-07-01,0
"C","A","I",2011-08-01,0
"C","A","I",2011-09-01,0
"C","A","I",2011-10-01,0
"C","A","I",2011-11-01,0
"C","A","I",2011-12-01,0
"C","A","I",2012-01-01,0
"C","A","I",2012-02-01,0
"C","A","I",2012-03-01,0
"C","A","I",2012-04-01,0
"C","A","I",2012-05-01,0
"C","A","I",2012-06-01,0
"C","A","I",2012-07-01,0
"C","A","I",2012-08-01,0
"C","A","I",2012-09-01,0
"C","A","I",2012-10-01,0
"C","A","I",2012-11-01,0
"C","A","I",2012-12-01,0
"C","A","I",2013-01-01,53055
"C","A","I",2013-02-01,51854
"C","A","I",2013-03-01,65692
"C","A","I",2013-04-01,44626
"C","A","I",2013-05-01,39630
"C","A","I",2013-06-01,49997
"C","A","I",2013-07-01,39573
"C","A","I",2013-08-01,41128
"C","A","I",2013-09-01,57033
"C","A","I",2013-10-01,46805
"C","A","I",2013-11-01,50860
"C","A","I",2013-12-01,100961
"C","A","I",2014-01-01,46356
"C","A","I",2014-02-01,51142
"C","A","I",2014-03-01,62307
"C","A","I",2014-04-01,42464
"C","A","I",2014-05-01,42996
"C","A","I",2014-06-01,52364
"C","A","I",2014-07-01,37506
"C","A","I",2014-08-01,40007
"C","A","I",2014-09-01,55575
"C","A","I",2014-10-01,44545
"C","A","I",2014-11-01,47255
"C","A","I",2014-12-01,71190
"C","A","I",2015-01-01,43878
"C","A","I",2015-02-01,41546
"C","A","I",2015-03-01,51546
"C","A","I",2015-04-01,40888
"C","A","I",2015-05-01,34838
"C","A","I",2015-06-01,46740
"C","A","I",2015-07-01,45076
"C","A","I",2015-08-01,41831
"C","A","I",2015-09-01,57014
"C","A","I",2015-10-01,53200
"C","A","I",2015-11-01,60778
"C","A","I",2015-12-01,116188
"C","A","I",2016-01-01,55179
"C","A","I",2016-02-01,77574
"C","A","I",2016-03-01,86586
"C","A","I",2016-04-01,62438
"C","A","I",2016-05-01,49900
"C","A","I",2016-06-01,73060
"C","A","I",2016-07-01,60072
"C","A","I",2016-08-01,59197
"C","A","V",2010-12-01,0
"C","A","V",2011-01-01,0
"C","A","V",2011-02-01,0
"C","A","V",2011-03-01,0
"C","A","V",2011-04-01,0
"C","A","V",2011-05-01,0
"C","A","V",2011-06-01,0
"C","A","V",2011-07-01,0
"C","A","V",2011-08-01,0
"C","A","V",2011-09-01,0
"C","A","V",2011-10-01,0
"C","A","V",2011-11-01,0
"C","A","V",2011-12-01,0
"C","A","V",2012-01-01,0
"C","A","V",2012-02-01,0
"C","A","V",2012-03-01,0
"C","A","V",2012-04-01,0
"C","A","V",2012-05-01,0
"C","A","V",2012-06-01,0
"C","A","V",2012-07-01,0
"C","A","V",2012-08-01,0
"C","A","V",2012-09-01,0
"C","A","V",2012-10-01,0
"C","A","V",2012-11-01,0
"C","A","V",2012-12-01,0
"C","A","V",2013-01-01,113640
"C","A","V",2013-02-01,111884
"C","A","V",2013-03-01,137439
"C","A","V",2013-04-01,82086
"C","A","V",2013-05-01,64523
"C","A","V",2013-06-01,105723
"C","A","V",2013-07-01,101955
"C","A","V",2013-08-01,96006
"C","A","V",2013-09-01,103525
"C","A","V",2013-10-01,81942
"C","A","V",2013-11-01,94871
"C","A","V",2013-12-01,190199
"C","A","V",2014-01-01,95178
"C","A","V",2014-02-01,95727
"C","A","V",2014-03-01,118464
"C","A","V",2014-04-01,99300
"C","A","V",2014-05-01,91656
"C","A","V",2014-06-01,111953
"C","A","V",2014-07-01,97294
"C","A","V",2014-08-01,98849
"C","A","V",2014-09-01,107482
"C","A","V",2014-10-01,96805
"C","A","V",2014-11-01,107171
"C","A","V",2014-12-01,180794
"C","A","V",2015-01-01,90518
"C","A","V",2015-02-01,87102
"C","A","V",2015-03-01,106619
"C","A","V",2015-04-01,84483
"C","A","V",2015-05-01,76117
"C","A","V",2015-06-01,86814
"C","A","V",2015-07-01,79245
"C","A","V",2015-08-01,83020
"C","A","V",2015-09-01,98997
"C","A","V",2015-10-01,77599
"C","A","V",2015-11-01,86182
"C","A","V",2015-12-01,187923
"C","A","V",2016-01-01,80341
"C","A","V",2016-02-01,83813
"C","A","V",2016-03-01,116937
"C","A","V",2016-04-01,64572
"C","A","V",2016-05-01,51508
"C","A","V",2016-06-01,74006
"C","A","V",2016-07-01,59840
"C","A","V",2016-08-01,51950
"C","A","Y",2010-12-01,0
"C","A","Y",2011-01-01,0
"C","A","Y",2011-02-01,0
"C","A","Y",2011-03-01,0
"C","A","Y",2011-04-01,0
"C","A","Y",2011-05-01,0
"C","A","Y",2011-06-01,0
"C","A","Y",2011-07-01,0
"C","A","Y",2011-08-01,0
"C","A","Y",2011-09-01,0
"C","A","Y",2011-10-01,0
"C","A","Y",2011-11-01,0
"C","A","Y",2011-12-01,0
"C","A","Y",2012-01-01,0
"C","A","Y",2012-02-01,0
"C","A","Y",2012-03-01,0
"C","A","Y",2012-04-01,0
"C","A","Y",2012-05-01,0
"C","A","Y",2012-06-01,0
"C","A","Y",2012-07-01,0
"C","A","Y",2012-08-01,0
"C","A","Y",2012-09-01,0
"C","A","Y",2012-10-01,0
"C","A","Y",2012-11-01,0
"C","A","Y",2012-12-01,0
"C","A","Y",2013-01-01,1960
"C","A","Y",2013-02-01,2010
"C","A","Y",2013-03-01,2439
"C","A","Y",2013-04-01,2351
"C","A","Y",2013-05-01,1949
"C","A","Y",2013-06-01,2663
"C","A","Y",2013-07-01,1638
"C","A","Y",2013-08-01,1221
"C","A","Y",2013-09-01,1343
"C","A","Y",2013-10-01,728
"C","A","Y",2013-11-01,772
"C","A","Y",2013-12-01,945
"C","A","Y",2014-01-01,328
"C","A","Y",2014-02-01,521
"C","A","Y",2014-03-01,497
"C","A","Y",2014-04-01,308
"C","A","Y",2014-05-01,380
"C","A","Y",2014-06-01,552
"C","A","Y",2014-07-01,448
"C","A","Y",2014-08-01,417
"C","A","Y",2014-09-01,589
"C","A","Y",2014-10-01,540
"C","A","Y",2014-11-01,562
"C","A","Y",2014-12-01,642
"C","A","Y",2015-01-01,482
"C","A","Y",2015-02-01,470
"C","A","Y",2015-03-01,476
"C","A","Y",2015-04-01,363
"C","A","Y",2015-05-01,557
"C","A","Y",2015-06-01,772
"C","A","Y",2015-07-01,1053
"C","A","Y",2015-08-01,966
"C","A","Y",2015-09-01,1551
"C","A","Y",2015-10-01,728
"C","A","Y",2015-11-01,695
"C","A","Y",2015-12-01,1885
"C","A","Y",2016-01-01,622
"C","A","Y",2016-02-01,595
"C","A","Y",2016-03-01,638
"C","A","Y",2016-04-01,359
"C","A","Y",2016-05-01,410
"C","A","Y",2016-06-01,650
"C","A","Y",2016-07-01,599
"C","A","Y",2016-08-01,650
"C","B","P",2010-12-01,0
"C","B","P",2011-01-01,0
"C","B","P",2011-02-01,0
"C","B","P",2011-03-01,0
"C","B","P",2011-04-01,0
"C","B","P",2011-05-01,0
"C","B","P",2011-06-01,0
"C","B","P",2011-07-01,0
"C","B","P",2011-08-01,0
"C","B","P",2011-09-01,0
"C","B","P",2011-10-01,0
"C","B","P",2011-11-01,0
"C","B","P",2011-12-01,0
"C","B","P",2012-01-01,0
"C","B","P",2012-02-01,0
"C","B","P",2012-03-01,0
"C","B","P",2012-04-01,0
"C","B","P",2012-05-01,0
"C","B","P",2012-06-01,0
"C","B","P",2012-07-01,0
"C","B","P",2012-08-01,0
"C","B","P",2012-09-01,0
"C","B","P",2012-10-01,0
"C","B","P",2012-11-01,0
"C","B","P",2012-12-01,0
"C","B","P",2013-01-01,606564
"C","B","P",2013-02-01,548546
"C","B","P",2013-03-01,644253
"C","B","P",2013-04-01,456429
"C","B","P",2013-05-01,425789
"C","B","P",2013-06-01,536205
"C","B","P",2013-07-01,416125
"C","B","P",2013-08-01,440829
"C","B","P",2013-09-01,537734
"C","B","P",2013-10-01,498504
"C","B","P",2013-11-01,574190
"C","B","P",2013-12-01,1307326
"C","B","P",2014-01-01,631365
"C","B","P",2014-02-01,572419
"C","B","P",2014-03-01,617619
"C","B","P",2014-04-01,478023
"C","B","P",2014-05-01,468627
"C","B","P",2014-06-01,515118
"C","B","P",2014-07-01,478805
"C","B","P",2014-08-01,514702
"C","B","P",2014-09-01,684004
"C","B","P",2014-10-01,555156
"C","B","P",2014-11-01,719864
"C","B","P",2014-12-01,1580238
"C","B","P",2015-01-01,768112
"C","B","P",2015-02-01,666672
"C","B","P",2015-03-01,738698
"C","B","P",2015-04-01,569132
"C","B","P",2015-05-01,520535
"C","B","P",2015-06-01,633245
"C","B","P",2015-07-01,550148
"C","B","P",2015-08-01,577404
"C","B","P",2015-09-01,707576
"C","B","P",2015-10-01,586918
"C","B","P",2015-11-01,789490
"C","B","P",2015-12-01,2084681
"C","B","P",2016-01-01,807989
"C","B","P",2016-02-01,691892
"C","B","P",2016-03-01,810865
"C","B","P",2016-04-01,593327
"C","B","P",2016-05-01,531289
"C","B","P",2016-06-01,696573
"C","B","P",2016-07-01,584280
"C","B","P",2016-08-01,583162
"C","B","Q",2010-12-01,0
"C","B","Q",2011-01-01,0
"C","B","Q",2011-02-01,0
"C","B","Q",2011-03-01,0
"C","B","Q",2011-04-01,0
"C","B","Q",2011-05-01,0
"C","B","Q",2011-06-01,0
"C","B","Q",2011-07-01,0
"C","B","Q",2011-08-01,0
"C","B","Q",2011-09-01,0
"C","B","Q",2011-10-01,0
"C","B","Q",2011-11-01,0
"C","B","Q",2011-12-01,0
"C","B","Q",2012-01-01,0
"C","B","Q",2012-02-01,0
"C","B","Q",2012-03-01,0
"C","B","Q",2012-04-01,0
"C","B","Q",2012-05-01,0
"C","B","Q",2012-06-01,0
"C","B","Q",2012-07-01,0
"C","B","Q",2012-08-01,0
"C","B","Q",2012-09-01,0
"C","B","Q",2012-10-01,0
"C","B","Q",2012-11-01,0
"C","B","Q",2012-12-01,0
"C","B","Q",2013-01-01,201826
"C","B","Q",2013-02-01,202180
"C","B","Q",2013-03-01,246215
"C","B","Q",2013-04-01,183957
"C","B","Q",2013-05-01,162961
"C","B","Q",2013-06-01,222609
"C","B","Q",2013-07-01,167906
"C","B","Q",2013-08-01,195547
"C","B","Q",2013-09-01,245277
"C","B","Q",2013-10-01,190572
"C","B","Q",2013-11-01,234316
"C","B","Q",2013-12-01,486160
"C","B","Q",2014-01-01,260107
"C","B","Q",2014-02-01,244855
"C","B","Q",2014-03-01,289608
"C","B","Q",2014-04-01,228404
"C","B","Q",2014-05-01,210900
"C","B","Q",2014-06-01,280752
"C","B","Q",2014-07-01,232796
"C","B","Q",2014-08-01,271341
"C","B","Q",2014-09-01,343773
"C","B","Q",2014-10-01,275510
"C","B","Q",2014-11-01,333582
"C","B","Q",2014-12-01,672726
"C","B","Q",2015-01-01,356448
"C","B","Q",2015-02-01,324448
"C","B","Q",2015-03-01,358872
"C","B","Q",2015-04-01,272748
"C","B","Q",2015-05-01,249743
"C","B","Q",2015-06-01,338079
"C","B","Q",2015-07-01,297009
"C","B","Q",2015-08-01,321096
"C","B","Q",2015-09-01,398339
"C","B","Q",2015-10-01,298979
"C","B","Q",2015-11-01,379875
"C","B","Q",2015-12-01,939838
"C","B","Q",2016-01-01,403974
"C","B","Q",2016-02-01,366664
"C","B","Q",2016-03-01,417895
"C","B","Q",2016-04-01,308507
"C","B","Q",2016-05-01,276051
"C","B","Q",2016-06-01,404299
"C","B","Q",2016-07-01,345822
"C","B","Q",2016-08-01,371942
"C","B","R",2010-12-01,0
"C","B","R",2011-01-01,0
"C","B","R",2011-02-01,0
"C","B","R",2011-03-01,0
"C","B","R",2011-04-01,0
"C","B","R",2011-05-01,0
"C","B","R",2011-06-01,0
"C","B","R",2011-07-01,0
"C","B","R",2011-08-01,0
"C","B","R",2011-09-01,0
"C","B","R",2011-10-01,0
"C","B","R",2011-11-01,0
"C","B","R",2011-12-01,0
"C","B","R",2012-01-01,0
"C","B","R",2012-02-01,0
"C","B","R",2012-03-01,0
"C","B","R",2012-04-01,0
"C","B","R",2012-05-01,0
"C","B","R",2012-06-01,0
"C","B","R",2012-07-01,0
"C","B","R",2012-08-01,0
"C","B","R",2012-09-01,0
"C","B","R",2012-10-01,0
"C","B","R",2012-11-01,0
"C","B","R",2012-12-01,0
"C","B","R",2013-01-01,1026496
"C","B","R",2013-02-01,1048425
"C","B","R",2013-03-01,1288332
"C","B","R",2013-04-01,936163
"C","B","R",2013-05-01,819392
"C","B","R",2013-06-01,1130713
"C","B","R",2013-07-01,834325
"C","B","R",2013-08-01,957432
"C","B","R",2013-09-01,1229408
"C","B","R",2013-10-01,924696
"C","B","R",2013-11-01,1068448
"C","B","R",2013-12-01,2004406
"C","B","R",2014-01-01,1216318
"C","B","R",2014-02-01,1187711
"C","B","R",2014-03-01,1366885
"C","B","R",2014-04-01,988948
"C","B","R",2014-05-01,910926
"C","B","R",2014-06-01,1202351
"C","B","R",2014-07-01,960594
"C","B","R",2014-08-01,1136574
"C","B","R",2014-09-01,1442792
"C","B","R",2014-10-01,1085480
"C","B","R",2014-11-01,1260298
"C","B","R",2014-12-01,2236506
"C","B","R",2015-01-01,1246908
"C","B","R",2015-02-01,1189715
"C","B","R",2015-03-01,1360204
"C","B","R",2015-04-01,1017297
"C","B","R",2015-05-01,943074
"C","B","R",2015-06-01,1260483
"C","B","R",2015-07-01,1111044
"C","B","R",2015-08-01,1199241
"C","B","R",2015-09-01,1441516
"C","B","R",2015-10-01,1073819
"C","B","R",2015-11-01,1261101
"C","B","R",2015-12-01,2966066
"C","B","R",2016-01-01,1392613
"C","B","R",2016-02-01,1304052
"C","B","R",2016-03-01,1470775
"C","B","R",2016-04-01,1073138
"C","B","R",2016-05-01,999340
"C","B","R",2016-06-01,1439175
"C","B","R",2016-07-01,1190247
"C","B","R",2016-08-01,1288017
"C","C","W",2010-12-01,0
"C","C","W",2011-01-01,0
"C","C","W",2011-02-01,0
"C","C","W",2011-03-01,0
"C","C","W",2011-04-01,0
"C","C","W",2011-05-01,0
"C","C","W",2011-06-01,0
"C","C","W",2011-07-01,0
"C","C","W",2011-08-01,0
"C","C","W",2011-09-01,0
"C","C","W",2011-10-01,0
"C","C","W",2011-11-01,0
"C","C","W",2011-12-01,0
"C","C","W",2012-01-01,0
"C","C","W",2012-02-01,0
"C","C","W",2012-03-01,0
"C","C","W",2012-04-01,0
"C","C","W",2012-05-01,0
"C","C","W",2012-06-01,0
"C","C","W",2012-07-01,0
"C","C","W",2012-08-01,0
"C","C","W",2012-09-01,0
"C","C","W",2012-10-01,0
"C","C","W",2012-11-01,0
"C","C","W",2012-12-01,0
"C","C","W",2013-01-01,4253265
"C","C","W",2013-02-01,4514638
"C","C","W",2013-03-01,5835933
"C","C","W",2013-04-01,4184606
"C","C","W",2013-05-01,3637128
"C","C","W",2013-06-01,5087962
"C","C","W",2013-07-01,3806114
"C","C","W",2013-08-01,4119115
"C","C","W",2013-09-01,5574855
"C","C","W",2013-10-01,4210942
"C","C","W",2013-11-01,4823153
"C","C","W",2013-12-01,6763612
"C","C","W",2014-01-01,4119907
"C","C","W",2014-02-01,4515129
"C","C","W",2014-03-01,5988722
"C","C","W",2014-04-01,4764789
"C","C","W",2014-05-01,3805865
"C","C","W",2014-06-01,4932806
"C","C","W",2014-07-01,3784264
"C","C","W",2014-08-01,4048847
"C","C","W",2014-09-01,5362300
"C","C","W",2014-10-01,4122616
"C","C","W",2014-11-01,4800011
"C","C","W",2014-12-01,6500202
"C","C","W",2015-01-01,3681633
"C","C","W",2015-02-01,3706705
"C","C","W",2015-03-01,4602532
"C","C","W",2015-04-01,3508721
"C","C","W",2015-05-01,3156380
"C","C","W",2015-06-01,4199595
"C","C","W",2015-07-01,3338079
"C","C","W",2015-08-01,3496892
"C","C","W",2015-09-01,4832045
"C","C","W",2015-10-01,3569862
"C","C","W",2015-11-01,3725132
"C","C","W",2015-12-01,6138600
"C","C","W",2016-01-01,3158862
"C","C","W",2016-02-01,3128287
"C","C","W",2016-03-01,4062028
"C","C","W",2016-04-01,2966292
"C","C","W",2016-05-01,2619978
"C","C","W",2016-06-01,3760314
"C","C","W",2016-07-01,2897748
"C","C","W",2016-08-01,2983937
"C","C","W",2010-12-01,0
"C","C","W",2011-01-01,0
"C","C","W",2011-02-01,0
"C","C","W",2011-03-01,0
"C","C","W",2011-04-01,0
"C","C","W",2011-05-01,0
"C","C","W",2011-06-01,0
"C","C","W",2011-07-01,0
"C","C","W",2011-08-01,0
"C","C","W",2011-09-01,0
"C","C","W",2011-10-01,0
"C","C","W",2011-11-01,0
"C","C","W",2011-12-01,0
"C","C","W",2012-01-01,0
"C","C","W",2012-02-01,0
"C","C","W",2012-03-01,0
"C","C","W",2012-04-01,0
"C","C","W",2012-05-01,0
"C","C","W",2012-06-01,0
"C","C","W",2012-07-01,0
"C","C","W",2012-08-01,0
"C","C","W",2012-09-01,0
"C","C","W",2012-10-01,0
"C","C","W",2012-11-01,0
"C","C","W",2012-12-01,0
"C","C","W",2013-01-01,197592
"C","C","W",2013-02-01,225546
"C","C","W",2013-03-01,287881
"C","C","W",2013-04-01,201915
"C","C","W",2013-05-01,175339
"C","C","W",2013-06-01,267266
"C","C","W",2013-07-01,162618
"C","C","W",2013-08-01,194659
"C","C","W",2013-09-01,269552
"C","C","W",2013-10-01,165049
"C","C","W",2013-11-01,193385
"C","C","W",2013-12-01,275733
"C","C","W",2014-01-01,170908
"C","C","W",2014-02-01,208087
"C","C","W",2014-03-01,268708
"C","C","W",2014-04-01,202856
"C","C","W",2014-05-01,184497
"C","C","W",2014-06-01,240037
"C","C","W",2014-07-01,194527
"C","C","W",2014-08-01,232736
"C","C","W",2014-09-01,260172
"C","C","W",2014-10-01,214649
"C","C","W",2014-11-01,233258
"C","C","W",2014-12-01,301383
"C","C","W",2015-01-01,158508
"C","C","W",2015-02-01,174393
"C","C","W",2015-03-01,214659
"C","C","W",2015-04-01,202203
"C","C","W",2015-05-01,174635
"C","C","W",2015-06-01,217952
"C","C","W",2015-07-01,176042
"C","C","W",2015-08-01,164039
"C","C","W",2015-09-01,204656
"C","C","W",2015-10-01,173812
"C","C","W",2015-11-01,195842
"C","C","W",2015-12-01,320732
"C","C","W",2016-01-01,149082
"C","C","W",2016-02-01,159428
"C","C","W",2016-03-01,288907
"C","C","W",2016-04-01,167176
"C","C","W",2016-05-01,133321
"C","C","W",2016-06-01,195667
"C","C","W",2016-07-01,140834
"C","C","W",2016-08-01,141314
"C","C","W",2010-12-01,0
"C","C","W",2011-01-01,0
"C","C","W",2011-02-01,0
"C","C","W",2011-03-01,0
"C","C","W",2011-04-01,0
"C","C","W",2011-05-01,0
"C","C","W",2011-06-01,0
"C","C","W",2011-07-01,0
"C","C","W",2011-08-01,0
"C","C","W",2011-09-01,0
"C","C","W",2011-10-01,0
"C","C","W",2011-11-01,0
"C","C","W",2011-12-01,0
"C","C","W",2012-01-01,0
"C","C","W",2012-02-01,0
"C","C","W",2012-03-01,0
"C","C","W",2012-04-01,0
"C","C","W",2012-05-01,0
"C","C","W",2012-06-01,0
"C","C","W",2012-07-01,0
"C","C","W",2012-08-01,0
"C","C","W",2012-09-01,0
"C","C","W",2012-10-01,0
"C","C","W",2012-11-01,0
"C","C","W",2012-12-01,0
"C","C","W",2013-01-01,11591721
"C","C","W",2013-02-01,10715812
"C","C","W",2013-03-01,13103134
"C","C","W",2013-04-01,9225119
"C","C","W",2013-05-01,8200064
"C","C","W",2013-06-01,10951145
"C","C","W",2013-07-01,8678578
"C","C","W",2013-08-01,9715381
"C","C","W",2013-09-01,13369269
"C","C","W",2013-10-01,9556949
"C","C","W",2013-11-01,10693094
"C","C","W",2013-12-01,17566899
"C","C","W",2014-01-01,10360457
"C","C","W",2014-02-01,9579705
"C","C","W",2014-03-01,11610186
"C","C","W",2014-04-01,9007476
"C","C","W",2014-05-01,7975148
"C","C","W",2014-06-01,9951328
"C","C","W",2014-07-01,8361720
"C","C","W",2014-08-01,9618009
"C","C","W",2014-09-01,13808121
"C","C","W",2014-10-01,10050405
"C","C","W",2014-11-01,11911547
"C","C","W",2014-12-01,20292633
"C","C","W",2015-01-01,10068280
"C","C","W",2015-02-01,9314635
"C","C","W",2015-03-01,10996820
"C","C","W",2015-04-01,7895045
"C","C","W",2015-05-01,7472857
"C","C","W",2015-06-01,9580157
"C","C","W",2015-07-01,8176568
"C","C","W",2015-08-01,8994762
"C","C","W",2015-09-01,12904095
"C","C","W",2015-10-01,9404907
"C","C","W",2015-11-01,11515733
"C","C","W",2015-12-01,20560991
"C","C","W",2016-01-01,7202069
"C","C","W",2016-02-01,6711785
"C","C","W",2016-03-01,7855380
"C","C","W",2016-04-01,5769825
"C","C","W",2016-05-01,6956231
"C","C","W",2016-06-01,9618591
"C","C","W",2016-07-01,7820208
"C","C","W",2016-08-01,8905871
"C","E","U",2010-12-01,0
"C","E","U",2011-01-01,0
"C","E","U",2011-02-01,0
"C","E","U",2011-03-01,0
"C","E","U",2011-04-01,0
"C","E","U",2011-05-01,0
"C","E","U",2011-06-01,0
"C","E","U",2011-07-01,0
"C","E","U",2011-08-01,0
"C","E","U",2011-09-01,0
"C","E","U",2011-10-01,0
"C","E","U",2011-11-01,0
"C","E","U",2011-12-01,0
"C","E","U",2012-01-01,0
"C","E","U",2012-02-01,0
"C","E","U",2012-03-01,0
"C","E","U",2012-04-01,0
"C","E","U",2012-05-01,0
"C","E","U",2012-06-01,0
"C","E","U",2012-07-01,0
"C","E","U",2012-08-01,0
"C","E","U",2012-09-01,0
"C","E","U",2012-10-01,0
"C","E","U",2012-11-01,0
"C","E","U",2012-12-01,0
"C","E","U",2013-01-01,394403
"C","E","U",2013-02-01,373914
"C","E","U",2013-03-01,503434
"C","E","U",2013-04-01,379445
"C","E","U",2013-05-01,504358
"C","E","U",2013-06-01,763045
"C","E","U",2013-07-01,892485
"C","E","U",2013-08-01,861674
"C","E","U",2013-09-01,1000531
"C","E","U",2013-10-01,795979
"C","E","U",2013-11-01,1346776
"C","E","U",2013-12-01,3999509
"C","E","U",2014-01-01,1347398
"C","E","U",2014-02-01,1158591
"C","E","U",2014-03-01,1423447
"C","E","U",2014-04-01,1287966
"C","E","U",2014-05-01,1418103
"C","E","U",2014-06-01,2082969
"C","E","U",2014-07-01,2061398
"C","E","U",2014-08-01,2035245
"C","E","U",2014-09-01,2114313
"C","E","U",2014-10-01,1505973
"C","E","U",2014-11-01,2104403
"C","E","U",2014-12-01,6515967
"C","E","U",2015-01-01,2160289
"C","E","U",2015-02-01,1814734
"C","E","U",2015-03-01,2138039
